,Date,Close,Close_nrml
263,2019-10-03,11314.0,96.8622918539446
264,2019-10-04,11174.75,95.67013398399041
265,2019-10-07,11126.400391,95.25619957193612
266,2019-10-09,11313.299805,96.85629729035573
267,2019-10-10,11234.549805,96.18209669962758
268,2019-10-11,11305.049805,96.78566675227944
269,2019-10-14,11341.150391,97.09473388125508
270,2019-10-15,11428.299805,97.84084418475237
271,2019-10-16,11464.0,98.14648345533153
272,2019-10-17,11586.349609,99.19395239073671
273,2019-10-18,11661.849609,99.84032883010146
274,2019-10-22,11588.349609,99.21107494542186
275,2019-10-23,11604.099609,99.34591506356749
276,2019-10-24,11582.599609,99.16184760070203
277,2019-10-25,11583.900391,99.17298395616625
278,2019-10-27,,
279,2019-10-29,11786.849609,100.9104884979239
280,2019-10-30,11844.099609,101.40062162578658
281,2019-10-31,11877.450195,101.68614524207011
282,2019-11-01,11890.599609,101.79872102221653
283,2019-11-04,11941.299805,102.23277946149567
284,2019-11-05,11917.200195,102.02645601643765
285,2019-11-06,11966.049805,102.4446710757245
286,2019-11-07,12012.049805,102.83848983348317
287,2019-11-08,11908.150391,101.94897813449766
288,2019-11-11,11913.450195,101.99435122640297
289,2019-11-13,11840.450195,101.36937798039467
290,2019-11-14,11872.099609,101.64033739137881
291,2019-11-15,11895.450195,101.84024823423654
292,2019-11-18,11884.5,101.74650057788621
293,2019-11-19,11940.099609,102.2225042506742
294,2019-11-20,11999.099609,102.72761961388639
295,2019-11-21,11968.400391,102.46479509438808
296,2019-11-22,11914.400391,102.00248611788878
297,2019-11-25,12073.75,103.3667223149694
298,2019-11-26,12037.700195,103.05808993621848
299,2019-11-27,12100.700195,103.597450408801
300,2019-11-28,12151.150391,104.0293685287445
301,2019-11-29,12056.049805,103.21518603655666
302,2019-12-02,12048.200195,103.14798334831556
303,2019-12-03,11994.200195,102.68567437181626
304,2019-12-04,12043.200195,103.10517696160267
305,2019-12-05,12018.400391,102.89285896151705
306,2019-12-06,11921.5,102.06326783956166
307,2019-12-09,11937.5,102.20024827704293
308,2019-12-10,11856.799805,101.5093515260477
309,2019-12-11,11910.150391,101.96610068918281
310,2019-12-12,11971.799805,102.49389842044434
311,2019-12-13,12086.700195,103.47759252600488
312,2019-12-16,12053.950195,103.1972106930354
313,2019-12-17,12165.0,104.14793887247977
314,2019-12-18,12221.650391,104.63293858139633
315,2019-12-19,12259.700195,104.95869350627115
316,2019-12-20,12271.799805,105.06228162321818
317,2019-12-23,12262.75,104.98480373271693
318,2019-12-24,12214.549805,104.57214849535552
319,2019-12-26,12126.549805,103.81875608920852
320,2019-12-27,12245.799805,104.83968841231113
321,2019-12-30,12255.849609,104.92572757159368
322,2019-12-31,12168.450195,104.17747694876076
323,2020-01-01,12182.5,104.29776122597491
324,2020-01-02,12282.200195,105.15132224647917
325,2020-01-03,12226.650391,104.67574496810923
326,2020-01-06,11993.049805,102.67582556397414
327,2020-01-07,12052.950195,103.18864941569281
328,2020-01-08,12025.349609,102.95235314412912
329,2020-01-09,12215.900391,104.5837112366765
330,2020-01-10,12256.799805,104.93386246307949
331,2020-01-13,12329.549805,105.55669538975216
332,2020-01-14,12362.299805,105.83707722272165
333,2020-01-15,12343.299805,105.67441295321262
334,2020-01-16,12355.5,105.77886220624117
335,2020-01-17,12352.349609,105.75189083515262
336,2020-01-20,12224.549805,104.6577612687813
337,2020-01-21,12169.849609,104.18945772013184
338,2020-01-22,12106.900391,103.65053200633534
339,2020-01-23,12180.349609,104.27935113222892
340,2020-01-24,12248.25,104.86066521124953
341,2020-01-27,12119.0,103.75412011472112
342,2020-01-28,12055.799805,103.21304571722101
343,2020-01-29,12129.5,103.8440135268182
344,2020-01-30,12035.799805,103.04182017036942
345,2020-01-31,11962.099609,102.41085235221095
346,2020-02-03,11707.900391,100.2345823466461
347,2020-02-04,11979.650391,102.5611094644921
348,2020-02-05,12089.150391,103.49856933350455
349,2020-02-06,12137.950195,103.91635798981207
350,2020-02-07,12098.349609,103.57732639013742
351,2020-02-10,12031.5,103.00500834724542
352,2020-02-11,12107.900391,103.65909328367793
353,2020-02-12,12201.200195,104.45785878173024
354,2020-02-13,12174.650391,104.2305585462951
355,2020-02-14,12113.450195,103.70660669491886
356,2020-02-17,12045.799805,103.12743294379523
357,2020-02-18,11992.5,102.6711185308848
358,2020-02-19,12125.900391,103.81319627584435
359,2020-02-20,12080.849609,103.42750403664228
360,2020-02-24,11829.400391,101.27477754376952
361,2020-02-25,11797.900391,101.00509730747827
362,2020-02-26,11678.5,99.98287744531484
363,2020-02-27,11633.299805,99.59590603998117
364,2020-02-28,11201.75,95.90128847224005
365,2020-03-02,11132.75,95.31056033560206
366,2020-03-03,11303.299805,96.77068451692993
367,2020-03-04,11251.0,96.3229313813621
368,2020-03-05,11269.0,96.47703437352853
369,2020-03-06,10989.450195,94.0837309618595
370,2020-03-09,10451.450195,89.47776375155173
371,2020-03-11,10458.400391,89.537266307093
372,2020-03-12,9590.150391,82.10393725439835
373,2020-03-13,9955.200195,85.22922987029663
374,2020-03-16,9197.400391,78.74149557810026
375,2020-03-17,8967.049805,76.76940032532855
376,2020-03-18,8468.799805,72.5037438893883
377,2020-03-19,8263.450195,70.74568892598775
378,2020-03-20,8745.450195,74.87222460511109
379,2020-03-23,7610.25,65.15346089636573
380,2020-03-24,7801.049805,66.78695094388083
381,2020-03-25,8317.849609,71.21141739651556
382,2020-03-26,8641.450195,73.98185176148282
383,2020-03-27,8660.25,74.14280210607423
384,2020-03-30,8281.099609,70.89679045417577
385,2020-03-31,8597.75,73.60772227216302
386,2020-04-01,8253.799805,70.6630692607337
387,2020-04-03,8083.799805,69.20765211249518
388,2020-04-07,8792.200195,75.27246432087668
389,2020-04-08,8748.75,74.9004751508925
390,2020-04-09,9111.900391,78.0095063653097
391,2020-04-13,8993.849609,76.99884088009932
392,2020-04-15,8925.299805,76.41196699627585
393,2020-04-16,8992.799805,76.98985321689996
394,2020-04-17,9266.75,79.3352168143487
395,2020-04-20,9261.849609,79.29326320791063
396,2020-04-21,8981.450195,76.89268605795985
397,2020-04-22,9187.299805,78.65502166003168
398,2020-04-23,9313.900391,79.73888438851075
399,2020-04-24,9154.400391,78.37336065236933
400,2020-04-27,9282.299805,79.46834300757673
401,2020-04-28,9380.900391,80.31248997046359
402,2020-04-29,9553.349609,81.78887555327256
403,2020-04-30,9859.900391,84.41334181755917
404,2020-05-04,9293.5,79.5642309832627
405,2020-05-05,9205.599609,78.81169135739053
406,2020-05-06,9270.900391,79.37074946277984
407,2020-05-07,9199.049805,78.755616668807
408,2020-05-08,9251.5,79.20465733487436
409,2020-05-11,9239.200195,79.09935529300971
410,2020-05-12,9196.549805,78.73421347545055
411,2020-05-13,9383.549805,80.3351723385129
412,2020-05-14,9142.75,78.27361842386884
413,2020-05-15,9136.849609,78.22310354008819
414,2020-05-18,8823.25,75.5382903129147
415,2020-05-19,8879.099609,76.01643430503832
416,2020-05-20,9066.549805,77.62124742091521
417,2020-05-21,9106.25,77.96113180086469
418,2020-05-22,9039.25,77.38752621891186
419,2020-05-26,9029.049805,77.30019952056847
420,2020-05-27,9314.950195,79.74787205171012
421,2020-05-28,9490.099609,81.2473747613544
422,2020-05-29,9580.299805,82.01960365566543
423,2020-06-01,9826.150391,84.12439870724711
424,2020-06-02,9979.099609,85.43383938187579
425,2020-06-03,10061.549805,86.13971837678181
426,2020-06-04,10029.099609,85.86190324900475
427,2020-06-05,10142.150391,86.82976234750224
428,2020-06-08,10167.450195,87.04636098625915
429,2020-06-09,10046.650391,86.0121603612859
430,2020-06-10,10116.150391,86.60716913659518
431,2020-06-11,9902.0,84.77376824622233
432,2020-06-12,9972.900391,85.38076615727066
433,2020-06-15,9813.700195,84.01780912632164
434,2020-06-16,9914.0,84.8765035743333
435,2020-06-17,9881.150391,84.59526896108899
436,2020-06-18,10091.650391,86.39741784170198
437,2020-06-19,10244.400391,87.705152955781
438,2020-06-22,10311.200195,88.27704460425495
439,2020-06-23,10471.0,89.64513505415009
440,2020-06-24,10305.299805,88.22652972903558
441,2020-06-25,10288.900391,88.08612979752579
442,2020-06-26,10383.0,88.89174264800307
443,2020-06-29,10312.400391,88.2873198150764
444,2020-06-30,10302.099609,88.19913196352897
445,2020-07-01,10430.049805,89.29454907752236
446,2020-07-02,10551.700195,90.33603180514532
447,2020-07-03,10607.349609,90.81246187235136
448,2020-07-06,10763.650391,92.1505962159154
449,2020-07-07,10799.650391,92.45880220024827
450,2020-07-08,10705.75,91.65489491032062
451,2020-07-09,10813.450195,92.57694614956552
452,2020-07-10,10768.049805,92.18826081931425
453,2020-07-13,10802.700195,92.48491241813278
454,2020-07-14,10607.349609,90.81246187235136
455,2020-07-15,10618.200195,90.90535674842685
456,2020-07-16,10739.950195,91.94769226488592
457,2020-07-17,10901.700195,93.33247887504815
458,2020-07-20,11022.200195,94.36411279482898
459,2020-07-21,11162.25,95.56311801720817
460,2020-07-22,11132.599609,95.30927279654125
461,2020-07-23,11215.450195,96.01857964128247
462,2020-07-24,11194.150391,95.83622611189588
463,2020-07-27,11131.799805,95.30242545267754
464,2020-07-28,11300.549805,96.74714100423783
465,2020-07-29,11202.849609,95.91070252985746
466,2020-07-30,11102.150391,95.04858859637856
467,2020-07-31,11073.450195,94.80287825863618
468,2020-08-03,10891.599609,93.24600495697959
469,2020-08-04,11095.25,94.98951243525534
470,2020-08-05,11101.650391,95.04430795770729
471,2020-08-06,11200.150391,95.88759377595136
472,2020-08-07,11214.049805,96.0065905141047
473,2020-08-10,11270.150391,96.48688318993193
474,2020-08-11,11322.5,96.93506271135654
475,2020-08-12,11308.400391,96.8143520482856
476,2020-08-13,11300.450195,96.74628821540173
477,2020-08-14,11178.400391,95.70138599375026
478,2020-08-17,11247.099609,96.2895390522666
479,2020-08-18,11385.349609,97.47313564487821
480,2020-08-19,11408.400391,97.67047978254355
481,2020-08-20,11312.200195,96.84688322417703
482,2020-08-21,11371.599609,97.35541808141775
483,2020-08-24,11466.450195,98.16746025426994
484,2020-08-25,11472.25,98.2171139934078
485,2020-08-26,11549.599609,98.8793254483969
486,2020-08-27,11559.25,98.96194512221224
487,2020-08-28,11647.599609,99.71833062796969
488,2020-08-31,11387.5,97.49154573862421
489,2020-09-01,11470.25,98.19999143872266
490,2020-09-02,11535.0,98.75433414665467
491,2020-09-03,11527.450195,98.68969817216728
492,2020-09-04,11333.849609,97.03222986173537
493,2020-09-07,11355.049805,97.21373061940842
494,2020-09-08,11317.349609,96.89096878558281
495,2020-09-09,11278.0,96.55408586961175
496,2020-09-10,11449.25,98.02020461452848
497,2020-09-11,11464.450195,98.15033769958478
498,2020-09-14,11440.049805,97.94143919352769
499,2020-09-15,11521.799805,98.64132361628354
500,2020-09-16,11604.549805,99.34976931638201
501,2020-09-17,11516.099609,98.59252265742049
502,2020-09-18,11504.950195,98.49706943195923
503,2020-09-21,11250.549805,96.31907713710886
504,2020-09-22,11153.650391,95.48949437952142
505,2020-09-23,11131.849609,95.30285183853432
506,2020-09-24,10805.549805,92.50930871966098
507,2020-09-25,11050.25,94.60425495483926
508,2020-09-28,11227.549805,96.12216775822954
509,2020-09-29,11222.400391,96.07808219682376
510,2020-09-30,11247.549805,96.29339330508112
511,2020-10-01,11416.950195,97.74367702581225
512,2020-10-05,11503.349609,98.48336637130261
513,2020-10-06,11662.400391,99.84504422755874
514,2020-10-07,11738.849609,100.49954718548008
515,2020-10-08,11834.599609,101.31928949103207
516,2020-10-09,11914.200195,102.00077218440991
517,2020-10-12,11930.950195,102.14417357989811
518,2020-10-13,11934.5,102.1745644450152
519,2020-10-14,11971.049805,102.4874774624374
520,2020-10-15,11680.349609,99.99871246093917
521,2020-10-16,11762.450195,100.70159834767347
522,2020-10-19,11873.049805,101.6484722828646
523,2020-10-20,11896.799805,101.85180261975087
524,2020-10-21,11937.650391,102.20153581610376
525,2020-10-22,11896.450195,101.84880951157913
526,2020-10-23,11930.349609,102.13903179658405
527,2020-10-26,11767.75,100.74697144814007
528,2020-10-27,11889.400391,101.7884541843243
529,2020-10-28,11729.599609,100.42035537006122
530,2020-10-29,11670.799805,99.9169539403279
531,2020-10-30,11642.400391,99.67381868070716
532,2020-11-02,11669.150391,99.90283284962116
533,2020-11-03,11813.5,101.13864988656307
534,2020-11-04,11908.5,101.95197123410813
535,2020-11-05,12120.299805,103.76524810581739
536,2020-11-06,12263.549805,104.9916510851419
537,2020-11-09,12461.049805,106.68250336030137
538,2020-11-10,12631.099609,108.13834689439665
539,2020-11-11,12749.150391,109.14901237960703
540,2020-11-12,12690.799805,108.64945682975899
541,2020-11-13,12719.950195,108.89902140319334
542,2020-11-14,,
543,2020-11-17,12874.200195,110.21959843328624
544,2020-11-18,12938.25,110.76794657762939
545,2020-11-19,12771.700195,109.34206750567184
546,2020-11-20,12859.049805,110.089891742648
547,2020-11-23,12926.450195,110.66692517443602
548,2020-11-24,13055.150391,111.76876324643636
549,2020-11-25,12858.400391,110.08433192928383
550,2020-11-26,12987.0,111.18530884808013
551,2020-11-27,12968.950195,111.03077946149564
552,2020-12-01,13109.049805,112.2302110782929
553,2020-12-02,13113.75,112.27045075125208
554,2020-12-03,13133.900391,112.4429638371645
555,2020-12-04,13258.549805,113.51012204100851
556,2020-12-07,13355.75,114.34227986815633
557,2020-12-08,13392.950195,114.66076105474936
558,2020-12-09,13529.099609,115.82637394803305
559,2020-12-10,13478.299805,115.39146273704037
560,2020-12-11,13513.849609,115.69581446855872
561,2020-12-14,13558.150391,116.07508574975385
562,2020-12-15,13567.849609,116.15812344505801
563,2020-12-16,13682.700195,117.14139116476179
564,2020-12-17,13740.700195,117.63794525063138
565,2020-12-18,13760.549805,117.80788326698344
566,2020-12-21,13328.400391,114.10813228029622
567,2020-12-22,13466.299805,115.28872740892942
568,2020-12-23,13601.099609,116.44278591669878
569,2020-12-24,13749.25,117.71114250246137
570,2020-12-28,13873.200195,118.77231449852317
571,2020-12-29,13932.599609,119.28084935576389
572,2020-12-30,13981.950195,119.70335340952869
573,2020-12-31,13981.75,119.70163948461109
574,2021-01-01,14018.5,120.01626642695089
575,2021-01-04,14132.900391,120.99567990240143
576,2021-01-05,14199.5,121.56585762595779
577,2021-01-06,14146.25,121.10996960746543
578,2021-01-07,14137.349609,121.03377089165703
579,2021-01-08,14347.25,122.83078635332392
580,2021-01-11,14484.75,124.00796198792861
581,2021-01-12,14563.450195,124.68173618423867
582,2021-01-13,14564.849609,124.69371695560977
583,2021-01-14,14595.599609,124.9569762338941
584,2021-01-15,14433.700195,123.57091044903899
585,2021-01-18,14281.299805,122.26616844313172
586,2021-01-19,14521.150391,124.31959583065793
587,2021-01-20,14644.700195,125.37733996832327
588,2021-01-21,14590.349609,124.91202952784558
589,2021-01-22,14371.900391,123.04182518727794
590,2021-01-25,14238.900391,121.90317530071486
591,2021-01-27,13967.5,119.57964128247936
592,2021-01-28,13817.549805,118.29587607551046
593,2021-01-29,13634.599609,116.7295887076752
594,2021-02-01,14281.200195,122.26531565429562
595,2021-02-02,14647.849609,125.40430297504388
596,2021-02-03,14789.950195,126.62086550233293
597,2021-02-04,14895.650391,127.52579419545395
598,2021-02-05,14924.25,127.7706433799923
599,2021-02-08,15115.799805,129.41055438551433
600,2021-02-09,15109.299805,129.35490608278755
601,2021-02-10,15106.5,129.3309361756774
602,2021-02-11,15173.299805,129.90282783271266
603,2021-02-12,15163.299805,129.81721505928684
604,2021-02-15,15314.700195,131.11339578785154
605,2021-02-16,15313.450195,131.1026941911733
606,2021-02-17,15208.900391,130.207614323017
607,2021-02-18,15118.950195,129.4375257480416
608,2021-02-19,14981.75,128.26291682719062
609,2021-02-22,14675.700195,125.64273956594323
610,2021-02-23,14707.799805,125.91755322974187
611,2021-02-24,14982.0,128.26505714652626
612,2021-02-25,15097.349609,129.25259714053337
613,2021-02-26,14529.150391,124.38808604939857
614,2021-03-01,14761.549805,126.37772188690552
