,date,nav_1,nav_2,nav_3,nav_4,avg
101,2019-01-29,0.9038328139932448,0.9080736066642775,0.8880196786243139,0.8783680216213815,8945.735302258045
102,2019-01-30,0.9165866719266337,0.9169494649071975,0.8941175209672294,0.8840546873715475,9029.270862931522
103,2019-01-31,0.9242590310804194,0.9154723927107322,0.9004281787395461,0.8868529125740133,9067.531287761776
104,2019-02-01,0.9168211977238856,0.9087262034435478,0.9008799301893512,0.8875750657526108,9035.00599277349
105,2019-02-04,0.9096067070543805,0.9079099847559342,0.8950756396480279,0.8850927664251541,8994.212744708742
106,2019-02-05,0.8999464169261592,0.9040123671942863,0.8873256538795784,0.8835582447227252,8937.106706806873
107,2019-02-06,0.9074400593279973,0.9092086863820561,0.8926142713282488,0.8861308454787608,8988.484656292658
108,2019-02-07,0.911639263963897,0.9180003385889413,0.8959395445018178,0.8898767622229096,9038.639773193916
109,2019-02-08,0.8978356847508919,0.9003988819757862,0.8876613066828858,0.88044409364525,8915.849917637033
110,2019-02-11,0.8894708780626678,0.882341414381559,0.8828076259546771,0.8691609774901523,8809.45223972264
111,2019-02-12,0.8884545996079095,0.8772854595966707,0.8797078113466948,0.867536240442489,8782.46027748441
112,2019-02-14,0.8794532609363629,0.8741577978255934,0.8784460006840129,0.8628424599899679,8737.248798589844
113,2019-02-15,0.8700498095729341,0.8630116540901759,0.8696697388204031,0.8606760865375204,8658.518222552584
114,2019-02-18,0.8617520482931432,0.8575212440609848,0.8611509605221602,0.8540867508349439,8586.27750927808
115,2019-02-19,0.8671908208179242,0.8608505339078673,0.8633094711786875,0.8546734949123452,8615.060802042062
116,2019-02-20,0.8820106784856876,0.86659873037971,0.8732591701083915,0.865730900537668,8718.998698778643
117,2019-02-21,0.8903754851739117,0.8787708515511874,0.8781877469783707,0.8723202362402445,8799.135799859287
118,2019-02-22,0.8993321979103773,0.8807172337359129,0.8833232348689738,0.8740352747164867,8843.519853079377
119,2019-02-25,0.9041232553416126,0.8870255011929399,0.8891863769629993,0.8839192782703514,8910.636029419758
120,2019-02-26,0.89798085217217,0.8811302593003865,0.8881214654973627,0.8833777279489119,8876.525762297078
121,2019-02-27,0.9023922163848753,0.8842695813384297,0.8898913120283011,0.8884777357050213,8912.57711364157
122,2019-02-28,0.9049831832648696,0.8888099632380145,0.8944110727688218,0.8922236524491701,8951.06967930219
123,2019-03-01,0.9196801332259896,0.8947679814867735,0.9046038793120876,0.9052670008364718,9060.797487153308
124,2019-03-05,0.9426415081478543,0.9209578234907865,0.9222413110046563,0.9302252310455451,9290.164684222105
125,2019-03-06,0.9471979332760261,0.9246820497312277,0.9292392547942997,0.9369048681767005,9345.060264945634
126,2019-03-07,0.9488507969670127,0.9291645714952735,0.9257507760607286,0.9378977534743453,9354.1597449934
127,2019-03-08,0.9470193230298901,0.9225869833855692,0.9237806930582186,0.9420950912780441,9338.705226879305
128,2019-03-11,0.9608340853531184,0.9395142874826845,0.9416780470936927,0.9590648731833079,9502.728232782008
129,2019-03-12,0.9727055426369923,0.9441274042367486,0.9523351840445932,0.9704382907669845,9599.016054213296
130,2019-03-13,0.973844728798394,0.9381693859879896,0.9517312015337087,0.9721984369158438,9589.85938308984
131,2019-03-14,0.9720355145759061,0.9379330922536372,0.9499377373676618,0.9656993165585015,9564.014151889267
132,2019-03-15,0.9763797801272723,0.9410195334052782,0.9505047531453331,0.9611409452071763,9572.612529712651
133,2019-03-18,0.9798418580407467,0.9396200492554888,0.9494195613191142,0.9578462773558881,9566.819364928093
134,2019-03-19,0.9881061764956798,0.9498657052387878,0.9545769982075627,0.9632170172310448,9639.414742932686
135,2019-03-20,0.9860178105408589,0.9502655578530134,0.955240666589781,0.9616373878559987,9632.903557099131
136,2019-03-22,0.980333275855697,0.9494228672079635,0.9497215846637346,0.9594259067309342,9597.259086145825
137,2019-03-25,0.9667977717706133,0.9404247337330767,0.939020678073856,0.9504896808020971,9491.832160949107
138,2019-03-26,0.9796743243990224,0.9515840504187423,0.9482275767080572,0.9552737626831972,9586.899285522548
139,2019-03-27,0.9849344334247615,0.9564069259212524,0.9486768252019677,0.9576657605820749,9619.20986282514
140,2019-03-28,0.9920819319387392,0.9636785205150737,0.9570804033507007,0.9670984291597344,9699.84821241062
141,2019-04-01,1.003919946397755,0.9773905532676921,0.9766340724048663,0.978201028541019,9840.36400152833
142,2019-04-02,1.0007483098326484,0.9737027574829605,0.9759240672494189,0.9779754040945887,9820.876346649042
143,2019-04-03,0.9952313087892111,0.9646401458831757,0.9623580463004483,0.969535620814574,9729.412804468522
144,2019-04-04,0.988742761731908,0.9601509431013008,0.9600885070875689,0.9702125802372096,9697.986980394968
145,2019-04-05,0.9924393654426344,0.9652977219115829,0.966895456088944,0.9758090306421413,9751.103935213258
146,2019-04-08,0.989122454950438,0.9622096420197196,0.9668937874516809,0.9728302886658623,9727.640432719252
147,2019-04-09,0.9965491051967487,0.9621633791226765,0.9686241642935115,0.97522228656474,9756.397337944192
148,2019-04-10,0.9936454372537519,0.9582426301125071,0.9655310884129379,0.9751320712195057,9731.378067496757
149,2019-04-11,0.9983025103739324,0.9587597787095626,0.9707271606718627,0.9741842075111333,9754.934143166227
150,2019-04-12,1.005583993198965,0.9652812084524204,0.9756977743652007,0.9800063684458401,9816.423361156065
151,2019-04-15,1.0043108227265083,0.9724552980030186,0.985344679810009,0.9848354719162127,9867.365681139372
152,2019-04-16,1.0065667223230537,0.9731409847290841,0.9939004890198213,0.9909283649699668,9911.341402604814
153,2019-04-18,1.0033392767126428,0.9651060523340514,0.9829489017703407,0.9889425943746772,9850.842062979282
154,2019-04-22,0.9851131501767091,0.9441571536746292,0.9706379527566433,0.9765762914933558,9691.211370253342
155,2019-04-23,0.9879610090744017,0.9474864435215116,0.9732515521375019,0.9779754040945887,9716.68602207001
156,2019-04-24,0.9923388239564375,0.9429575958319525,0.9834292125886873,0.9795550334696348,9745.70166461678
157,2019-04-25,0.9875701327456484,0.9378901698655085,0.9816568631018542,0.9808187369696717,9719.839756706708
158,2019-04-26,0.9966050207478646,0.9438647015734302,0.9807441185189407,0.9825337754459139,9759.369040715374
159,2019-04-30,0.9895915065449419,0.9317767864379876,0.9756397571311299,0.9767568082671689,9684.412145953069
160,2019-05-02,0.9863863206491656,0.9241913100631381,0.9720057860638881,0.9758090306421413,9645.981118545833
161,2019-05-03,0.9903286332673672,0.9257312216442791,0.966370605491344,0.9728302886658623,9638.151872672132
162,2019-05-06,0.9806906028537806,0.9158705435562654,0.9581344044957709,0.965157766237062,9549.633292857197
163,2019-05-07,0.9723146663082392,0.9060181852263031,0.948686066885271,0.9612312466357553,9470.625412638923
164,2019-05-08,0.9602086832271133,0.893517244526387,0.9351856362164113,0.9513472430818904,9350.647017629504
165,2019-05-09,0.9558085021246312,0.8884844842184905,0.9312076691595466,0.9485490178794246,9310.124183455231
166,2019-05-10,0.9571709244672499,0.8885340245959781,0.930669276928773,0.9458410941055376,9305.538300243847
167,2019-05-13,0.9385652112185979,0.8688986392531479,0.9145123757370643,0.9297287883967227,9129.262536513832
168,2019-05-14,0.9465837142602442,0.8716512816272136,0.9231666345453994,0.93744641849814,9197.120122327493
169,2019-05-15,0.9380179843583435,0.8637552009517803,0.9171764193059534,0.9332490806944412,9130.496713276296
170,2019-05-16,0.945533992980628,0.8672001480412705,0.9147083764371219,0.9359118967957111,9158.38603563683
171,2019-05-17,0.9527931095852141,0.8719734831662932,0.9142516190755274,0.9427720507006797,9204.475656319286
172,2019-05-20,0.9909540353933723,0.9040784210309365,0.939950237386113,0.9870018453686601,9554.961347947705
173,2019-05-21,0.9835942707967774,0.8924862248127203,0.9311134553325379,0.9767568082671689,9459.876898023012
174,2019-05-22,0.9873802328834776,0.8944408637270272,0.9372945370035395,0.9791939138386638,9495.773868631772
175,2019-05-23,0.9917357880508787,0.8962170060140505,0.93649795524548,0.9884460656425101,9532.242037382297
176,2019-05-24,1.0252842666739375,0.9257344991247236,0.9610668419505933,1.0168344588874123,9822.300166591667
177,2019-05-27,1.056956538918981,0.9503894718252024,0.9763345520161406,1.0458997254716054,10073.950720579825
178,2019-05-28,1.0530701418518953,0.948828067535762,0.9838363600808827,1.042379433173887,10070.285006606067
179,2019-05-29,1.039199463977551,0.9355951772127373,0.9728528761883345,1.0386334303463933,9965.702369312541
180,2019-05-30,1.0433763023930045,0.9379000653353121,0.9760359301244027,1.0445457205429896,10004.645045989271
181,2019-05-31,1.0366532295384496,0.9358049989896536,0.9712966152270723,1.040574093269066,9960.822342560603
182,2019-06-03,1.0477094913399592,0.943811820687028,0.9795041926757477,1.0442749884239422,10038.251232816692
183,2019-06-04,1.0388867629145486,0.939582043088027,0.973916119016708,1.0440492778941672,9991.085507283628
184,2019-06-06,1.0132675354629739,0.9234957278672691,0.9585272402145174,1.0262220197924548,9803.781308343037
185,2019-06-07,1.013312161398055,0.9218715472216231,0.9574799777968559,1.0256352757150535,9795.74740532897
186,2019-06-10,1.0153894507484642,0.9274330533650711,0.9551725733537755,1.0303741638401918,9820.923103268755
187,2019-06-11,1.0182261265359336,0.9305244107373789,0.9582757252362839,1.035067944292713,9855.235517005774
188,2019-06-12,1.0090013386715466,0.9247778530057584,0.9554711952455134,1.0260866106912587,9788.342494035192
189,2019-06-13,1.0098278237699458,0.922709258617536,0.9528491243216267,1.0234237945899889,9772.025003247743
190,2019-06-14,1.0003462503936722,0.9156772352385117,0.9470726230085696,1.018684820381506,9704.452322555648
191,2019-06-17,0.9856939263676331,0.9041709468250227,0.9370716455722037,1.0032946678512882,9575.57796654037
192,2019-06-18,0.988117359605903,0.9056398253203769,0.9367671192716887,1.0057769671787449,9590.753178441784
193,2019-06-19,0.9823212068301325,0.8967457518496019,0.9255295532666559,0.9959380712974972,9501.33645810972
194,2019-06-20,0.9966384635727226,0.9097439871784965,0.9403817726536923,1.0111477070539017,9644.779826147033
195,2019-06-21,0.9959237030707436,0.9092086863820561,0.9359385125138489,1.0083043741788187,9623.43819036367
196,2019-06-24,0.9947064481494029,0.9083346075589036,0.9329026837270707,1.0044681560060909,9601.02973860367
197,2019-06-25,0.9962699534644157,0.9119828214644211,0.9391889537240037,1.011824752559882,9648.166203031806
198,2019-06-26,1.0076389163289279,0.9170833373776601,0.9481384329711942,1.0239653449114283,9742.065078973028
199,2019-06-27,1.010017617126305,0.9172204873285673,0.9462549907496526,1.0262220197924548,9749.287787492449
200,2019-06-28,1.0160594788095505,0.9163530264947738,0.9440510418168842,1.0299679365366037,9766.07870914453
201,2019-07-01,1.0189855129729937,0.9164224208403384,0.9485514848721667,1.0320440946438167,9790.008783323288
202,2019-07-02,1.0217663797151588,0.9179821233610864,0.9444338015336958,1.0339847575664893,9795.417655441077
203,2019-07-03,1.0271269237212832,0.9176747965409472,0.9479348592250965,1.0334432072450497,9815.449466830942
204,2019-07-04,1.0331241594694478,0.9197070865304,0.9529963494709168,1.0367829827689552,9856.5264455993
205,2019-07-05,1.021297328120655,0.9076208731636498,0.9437145546949451,1.0171954924350388,9724.570621035722
206,2019-07-08,0.994985599881736,0.8862258589929588,0.9209626856126308,0.9947195615534221,9492.234265101868
207,2019-07-09,1.0055281841536605,0.8947333158282262,0.923435798571608,1.0006318517500183,9560.822875758784
208,2019-07-10,0.9975095746062027,0.8854988255905168,0.9187604053171254,0.9935009657260024,9488.174428099619
209,2019-07-11,1.008979078956912,0.8911049558907858,0.9231943595953093,0.9997743755535697,9557.631924991441
210,2019-07-12,1.0138259454334515,0.8979634618916634,0.9202669922306324,0.9966151168034775,9571.678790898062
211,2019-07-15,1.0090348880022162,0.8971505206844942,0.9163462080892069,0.9953514133034406,9544.707575198394
212,2019-07-16,1.0154564429039916,0.9023666938403411,0.9214404934750828,0.9975177006725433,9591.953327229896
213,2019-07-17,1.020113516024172,0.8984293683425391,0.9247009465088162,0.9987814041725802,9605.063087620269
214,2019-07-18,1.0058073358859936,0.8894196376291563,0.9138705279959788,0.9902062978747141,9498.259498464608
215,2019-07-19,0.9903062670469208,0.8806990185080581,0.8978019362225017,0.9800965837910743,9372.259513921386
216,2019-07-22,0.9842978481885332,0.8779199672050264,0.8975975281577725,0.9764859900647769,9340.753334040272
217,2019-07-23,0.9833263021746677,0.8737678406811714,0.8943051143026152,0.9756736215409453,9317.6821967485
218,2019-07-24,0.9721025067314336,0.8561663840680163,0.8869362196137143,0.9628559836834185,9195.152735241456
219,2019-07-25,0.9714771046054285,0.8592792341486234,0.887368589199925,0.9638037613084461,9204.82172315606
220,2019-07-26,0.9769717394284195,0.8627060290387288,0.8889786316237439,0.9659250270882765,9236.453567947921
221,2019-07-29,0.9568247805793895,0.8548594257123131,0.8808400459080619,0.954867535379609,9118.479468948433
222,2019-07-30,0.9372808576359182,0.8445179664544834,0.8637241917169232,0.9441260556292955,8974.12267859155
223,2019-07-31,0.9500905246146114,0.8519035795506902,0.8654099004227878,0.945976417123389,9033.451054278696
224,2019-08-01,0.931160820686922,0.8397578673081788,0.8536920235994084,0.9373561170695611,8904.917071660175
225,2019-08-02,0.9316968644369533,0.8378214436217268,0.8493615248315366,0.934603085623057,8883.707296283184
226,2019-08-05,0.9205289845448351,0.8288001156698483,0.832529980758687,0.921289005116708,8757.870215225197
227,2019-08-06,0.9377945351655032,0.8408086779614525,0.8455862330237819,0.9337907170992255,8894.950408124907
228,2019-08-07,0.9231981266905801,0.8347135097617864,0.8434125762751742,0.9308119751229463,8830.340469626217
229,2019-08-08,0.9345223571141995,0.8401957260898663,0.8541294632757647,0.9333844897956373,8905.58009068867
230,2019-08-09,0.9428201183939904,0.8488253951286304,0.8613166690380569,0.943133084248306,8990.23816702246
231,2019-08-13,0.9221371157949291,0.8287951364207115,0.8490023185714771,0.9247190820691923,8811.634132140776
232,2019-08-14,0.9333051021928588,0.8402287530081913,0.8522258048719973,0.9333393821230201,8897.747605490169
233,2019-08-16,0.9417144815632582,0.8443378941154477,0.8527364078745047,0.9310375995693767,8924.56595780647
234,2019-08-19,0.9376717339646714,0.843156551500626,0.8564192186708701,0.9348287100694873,8930.190535514135
235,2019-08-20,0.9272855002242479,0.8355660958766397,0.8505274530299468,0.9264792282180515,8849.645693372217
236,2019-08-21,0.9092828228811547,0.8194516699582235,0.8385083871805787,0.9154218225927288,8706.661756531714
237,2019-08-22,0.8941948900854698,0.8081089404246077,0.825939184461239,0.901069663032773,8573.281695010224
238,2019-08-23,0.8960264705284041,0.8145527190923194,0.8273036163156015,0.9068014364555561,8611.710605979704
239,2019-08-26,0.9184405120842026,0.8302838058556726,0.8414601423206393,0.9180845526106539,8770.672532177921
240,2019-08-27,0.9350025918189265,0.8455853535953898,0.8518388735620278,0.9307667813669845,8907.984000858321
241,2019-08-28,0.9311496375766988,0.8493012600777796,0.8457545086739294,0.9252606323906317,8878.665096797598
242,2019-08-29,0.9199817576845807,0.8419685908964452,0.8426201661102725,0.9182199617118499,8806.97619100787
243,2019-08-30,0.9267718226946631,0.8505867257251836,0.8480535057523382,0.9195739666404658,8862.465052031626
244,2019-09-03,0.9085122533338715,0.8458579517285116,0.8326460794051848,0.9006183280565678,8719.086531310339
245,2019-09-04,0.9110026787276688,0.8461025021924453,0.8358098156560148,0.903642177705464,8741.392935703981
246,2019-09-05,0.9110920371036426,0.843260611504738,0.8407417939788765,0.9096448554139839,8761.848245003102
247,2019-09-06,0.9197248656668824,0.8541952316945469,0.8506855884998034,0.9144288512117393,8847.58634268243
248,2019-09-09,0.9265707397222691,0.8637023200653782,0.858868778173095,0.9235004862417725,8931.605810506286
249,2019-09-11,0.9300105579211088,0.8613759392345041,0.866006309887632,0.9285101925693029,8964.75749903137
250,2019-09-12,0.9293851557951037,0.8528536076802964,0.8666935959049588,0.925576558265641,8936.272294115
251,2019-09-13,0.9338635121633364,0.8579557623337577,0.8740860440506119,0.9355959709207018,9003.75322367102
252,2019-09-16,0.921411172182727,0.845782002422058,0.8710249289914621,0.9347836023968702,8932.504264982794
253,2019-09-17,0.9048938248888958,0.8287472347834461,0.8553988469844869,0.9223721918429316,8778.5302462494
254,2019-09-18,0.9116504470741202,0.8337849743404795,0.85554774077104,0.9226881177179409,8809.178199758951
255,2019-09-19,0.9026825512274316,0.8234154043849915,0.8467597342682323,0.9105023316104326,8708.40005372772
256,2019-09-20,0.9570704894868646,0.8744187987202195,0.884164420584643,0.955093245909384,9176.867386752778
257,2019-09-23,0.974604115235454,0.8945267715317544,0.9092666294303844,0.9894390370234997,9419.591383052732
258,2019-09-24,0.9680038435817307,0.8890098895451273,0.9083488789356815,0.9888071852734812,9385.424493340053
259,2019-09-25,0.9570927492014993,0.8834120159744396,0.8925654957774813,0.9759444397433373,9272.536751741894
260,2019-09-26,0.9710638620562289,0.8907315122055263,0.8981787915305364,0.9866859194936509,9366.650213214856
261,2019-09-27,0.9712425788081765,0.8907083807570046,0.8973569876784615,0.9802771005648875,9348.962619521326
262,2019-09-30,0.968495261396681,0.8758893159557959,0.893300723026944,0.9785620620886454,9290.618406170164
263,2019-10-01,0.9639722790933671,0.8645680791304794,0.8751795790631461,0.967910797683566,9179.076837426397
264,2019-10-03,0.9616492808354827,0.86585852402702,0.8685803754010265,0.9619082060583909,9144.9909658048
